Trip.ID,Duration,Start .Date,Start .Station,Start .Terminal,End.Date,End.Station,End.Terminal,Bike..,Subscriber.Type,Zip.Code
T100685,5042,05/30/2014 14:16,Redwood City,01006,05/30/2014 15:40,San Jose Diridon,01010,B7974,Customer,94831
T100686,2757,12/16/2014 07:59,Mountain View Caltrain,01009,12/16/2014 08:45,Menlo Park,01007,B7608,Customer,94976
T100687,2713,08/12/2014 22:11,Oakland Transit,01002,08/12/2014 22:56,Menlo Park,01013,B9808,Customer,94348
T100688,5346,03/15/2014 19:39,Menlo Park,01014,03/15/2014 21:08,Mountain View Caltrain,01004,B5909,Customer,94704
T100689,3754,04/09/2014 22:11,Redwood City,01008,04/09/2014 23:13,Mountain View Caltrain,01010,B6342,Subscriber,94319
T100690,5729,01/18/2014 05:42,Redwood City,01003,01/18/2014 07:18,Cupertino Center,01012,B1380,Customer,95026
T100691,8561,10/03/2014 06:21,Menlo Park,01005,10/03/2014 08:44,Santa Clara Transit,01002,B1527,Subscriber,94643
T100692,4713,06/19/2014 08:21,Campbell Ave,01007,06/19/2014 09:39,Menlo Park,01012,B3279,Subscriber,95071
T100693,1352,01/01/2014 15:45,Santana Row,01002,01/01/2014 16:08,Oakland Transit,01014,B3518,Subscriber,94766
T100694,4165,07/21/2014 22:00,San Jose Diridon,01010,07/21/2014 23:09,Cupertino Center,01010,B6410,Subscriber,94774
T100695,3276,12/26/2014 10:59,Santa Clara Transit,01002,12/26/2014 11:53,Los Gatos Depot,01002,B7404,Subscriber,94993
T100696,10464,11/10/2014 05:13,Sunnyvale Station,01011,11/10/2014 08:07,Campbell Ave,01010,B7247,Subscriber,94346
T100697,9084,07/29/2014 02:44,Sunnyvale Station,01014,07/29/2014 05:15,Campbell Ave,01006,B4345,Subscriber,95075
T100698,4556,09/24/2014 17:58,Menlo Park,01010,09/24/2014 19:14,Oakland Transit,01005,B7400,Customer,94987
T100699,2110,10/07/2014 09:34,Mountain View Caltrain,01013,10/07/2014 10:09,Santa Clara Transit,01002,B2043,Customer,94359
T100700,10300,10/16/2014 03:28,Campbell Ave,01014,10/16/2014 06:20,Sunnyvale Station,01010,B9757,Subscriber,94991
T100701,5021,10/14/2014 05:41,Santa Clara Transit,01007,10/14/2014 07:05,Los Gatos Depot,01013,B7331,Subscriber,94777
T100702,10126,09/18/2014 10:42,Fremont Hub,01006,09/18/2014 13:31,Sunnyvale Station,01009,B4085,Subscriber,94029
T100703,8800,03/18/2014 12:30,Mountain View Caltrain,01008,03/18/2014 14:56,Santana Row,01008,B8778,Subscriber,94132
T100704,1590,05/22/2014 10:47,Menlo Park,01011,05/22/2014 11:13,Downtown San Jose,01007,B2779,Customer,94701
T100705,8294,06/17/2014 11:58,San Jose Diridon,01011,06/17/2014 14:17,Los Gatos Depot,01004,B6387,Subscriber,94460
T100706,10561,01/28/2014 04:12,San Jose Diridon,01001,01/28/2014 07:08,San Jose Diridon,01006,B8397,Subscriber,94633
T100707,2822,09/15/2014 23:08,Downtown San Jose,01002,09/15/2014 23:55,Santa Clara Transit,01013,B5991,Customer,94422
T100708,9756,12/24/2014 14:12,Santana Row,01004,12/24/2014 16:54,Palo Alto Station,01002,B2527,Subscriber,94459
T100709,9573,05/09/2014 05:41,Menlo Park,01014,05/09/2014 08:20,Downtown San Jose,01011,B3808,Subscriber,94307
T100710,2586,08/31/2014 00:13,Downtown San Jose,01003,08/31/2014 00:56,Cupertino Center,01014,B2709,Subscriber,94569
T100711,2864,05/02/2014 21:54,Palo Alto Station,01015,05/02/2014 22:42,Mountain View Caltrain,01005,B3910,Customer,94244
T100712,10291,09/15/2014 15:13,Downtown San Jose,01010,09/15/2014 18:04,Cupertino Center,01009,B1525,Subscriber,94403
T100713,9974,11/26/2014 08:04,Santana Row,01015,11/26/2014 10:50,Mountain View Caltrain,01013,B9005,Customer,94730
T100714,5591,02/18/2014 09:35,Downtown San Jose,01013,02/18/2014 11:08,Cupertino Center,01005,B1439,Customer,95021
T100715,9294,10/07/2014 12:35,Campbell Ave,01011,10/07/2014 15:10,Santa Clara Transit,01007,B4058,Customer,94940
T100716,734,12/16/2014 13:02,Cupertino Center,01013,12/16/2014 13:14,Campbell Ave,01011,B4260,Customer,94024
T100717,524,04/27/2014 15:12,Downtown San Jose,01001,04/27/2014 15:21,Mountain View Caltrain,01009,B2138,Subscriber,95073
T100718,1390,07/16/2014 22:43,Mountain View Caltrain,01013,07/16/2014 23:06,Fremont Hub,01006,B7322,Subscriber,94467
T100719,804,05/01/2014 02:44,Oakland Transit,01003,05/01/2014 02:57,Cupertino Center,01004,B5650,Customer,94414
T100720,10569,09/16/2014 23:53,Santana Row,01011,09/17/2014 02:49,Santa Clara Transit,01007,B4373,Subscriber,94744
T100721,9509,06/08/2014 14:29,Fremont Hub,01003,06/08/2014 17:08,Cupertino Center,01007,B4818,Subscriber,94067
T100722,4396,05/07/2014 16:14,Oakland Transit,01008,05/07/2014 17:27,Oakland Transit,01005,B5769,Customer,94816
T100723,10728,06/06/2014 06:38,Los Gatos Depot,01009,06/06/2014 09:37,Fremont Hub,01010,B9591,Subscriber,94202
T100724,3513,09/28/2014 18:27,Redwood City,01005,09/28/2014 19:25,Los Gatos Depot,01009,B2146,Customer,94674
T100725,9433,04/25/2014 19:42,Fremont Hub,01007,04/25/2014 22:19,Santa Clara Transit,01008,B8449,Customer,95039
T100726,6885,08/04/2014 07:29,Redwood City,01010,08/04/2014 09:24,Menlo Park,01011,B1941,Subscriber,94137
T100727,10187,02/19/2014 10:24,Sunnyvale Station,01010,02/19/2014 13:14,Santana Row,01013,B7039,Subscriber,94555
T100728,10529,03/16/2014 12:04,Palo Alto Station,01008,03/16/2014 15:00,Downtown San Jose,01009,B9495,Customer,95133
T100729,556,06/13/2014 06:50,Santana Row,01004,06/13/2014 06:59,Los Gatos Depot,01003,B1180,Customer,95095
T100730,8219,09/16/2014 05:35,Mountain View Caltrain,01004,09/16/2014 07:52,Santana Row,01015,B3815,Customer,95101
T100731,10335,05/28/2014 05:53,Fremont Hub,01011,05/28/2014 08:45,Fremont Hub,01001,B6353,Customer,94162
T100732,8998,09/21/2014 01:03,Oakland Transit,01015,09/21/2014 03:33,Sunnyvale Station,01011,B7731,Customer,94114
T100733,4805,10/18/2014 13:07,San Jose Diridon,01006,10/18/2014 14:27,Fremont Hub,01012,B7407,Subscriber,94914
T100734,10577,12/17/2014 14:45,Santa Clara Transit,01005,12/17/2014 17:41,Campbell Ave,01009,B3572,Subscriber,95070
T100735,5009,03/09/2014 14:03,San Jose Diridon,01010,03/09/2014 15:26,Fremont Hub,01014,B2814,Customer,94507
T100736,7972,08/28/2014 01:00,Campbell Ave,01013,08/28/2014 03:13,Santana Row,01003,B3115,Customer,94501
T100737,4072,08/10/2014 00:26,Santa Clara Transit,01015,08/10/2014 01:34,Redwood City,01010,B9789,Subscriber,94524
T100738,6713,04/27/2014 21:03,Mountain View Caltrain,01011,04/27/2014 22:55,Santana Row,01008,B7855,Customer,94374
T100739,4933,06/07/2014 16:53,Mountain View Caltrain,01005,06/07/2014 18:15,Los Gatos Depot,01004,B8835,Subscriber,94501
T100740,7490,08/01/2014 19:08,Campbell Ave,01015,08/01/2014 21:13,Oakland Transit,01011,B2126,Subscriber,94467
T100741,1255,11/20/2014 18:52,Palo Alto Station,01015,11/20/2014 19:13,San Jose Diridon,01014,B7373,Subscriber,94934
T100742,1041,01/01/2014 03:47,Downtown San Jose,01007,01/01/2014 04:04,Santana Row,01012,B4382,Subscriber,94363
T100743,2649,04/29/2014 00:19,Palo Alto Station,01012,04/29/2014 01:03,Mountain View Caltrain,01008,B3128,Customer,94082
T100744,7262,04/22/2014 10:13,Menlo Park,01015,04/22/2014 12:14,Santa Clara Transit,01005,B4369,Subscriber,94544
T100745,6869,03/23/2014 15:02,Mountain View Caltrain,01006,03/23/2014 16:57,Mountain View Caltrain,01015,B6075,Subscriber,95130
T100746,7993,06/16/2014 22:50,Cupertino Center,01002,06/17/2014 01:04,Downtown San Jose,01011,B8081,Subscriber,94568
T100747,7669,11/02/2014 03:48,Mountain View Caltrain,01010,11/02/2014 05:56,Redwood City,01009,B8778,Subscriber,94187
T100748,3402,08/14/2014 05:50,Campbell Ave,01001,08/14/2014 06:47,Fremont Hub,01013,B3601,Customer,94389
T100749,5633,08/24/2014 14:29,Los Gatos Depot,01010,08/24/2014 16:03,Sunnyvale Station,01010,B6084,Customer,94130
T100750,9999,09/12/2014 06:17,Los Gatos Depot,01009,09/12/2014 09:04,Redwood City,01014,B4325,Subscriber,94271
T100751,2413,05/06/2014 03:34,Santana Row,01007,05/06/2014 04:15,Menlo Park,01013,B9232,Customer,95070
T100752,5181,06/30/2014 14:00,Menlo Park,01014,06/30/2014 15:26,Sunnyvale Station,01015,B8519,Subscriber,94620
T100753,5291,06/21/2014 13:44,San Jose Diridon,01003,06/21/2014 15:12,Fremont Hub,01007,B5512,Customer,94124
T100754,5718,06/21/2014 17:13,Downtown San Jose,01014,06/21/2014 18:48,Campbell Ave,01015,B4304,Subscriber,94425
T100755,6592,09/20/2014 09:18,Redwood City,01005,09/20/2014 11:08,Downtown San Jose,01010,B1121,Customer,94466
T100756,2202,03/24/2014 23:50,Palo Alto Station,01001,03/25/2014 00:27,Campbell Ave,01012,B3337,Customer,94499
T100757,6130,07/18/2014 12:29,Los Gatos Depot,01006,07/18/2014 14:11,Cupertino Center,01011,B8302,Customer,94977
T100758,8497,07/03/2014 18:24,Downtown San Jose,01015,07/03/2014 20:46,Cupertino Center,01001,B2048,Subscriber,94950
T100759,9262,11/05/2014 06:09,Palo Alto Station,01009,11/05/2014 08:43,San Jose Diridon,01009,B7541,Subscriber,94201
T100760,1799,12/16/2014 23:36,San Jose Diridon,01001,12/17/2014 00:06,Menlo Park,01004,B5044,Subscriber,95099
T100761,5288,11/06/2014 03:29,Mountain View Caltrain,01001,11/06/2014 04:57,Oakland Transit,01006,B9615,Subscriber,94104
T100762,4020,10/13/2014 19:39,Campbell Ave,01012,10/13/2014 20:46,Santa Clara Transit,01008,B6388,Customer,94653
T100763,7702,03/07/2014 21:38,Sunnyvale Station,01009,03/07/2014 23:46,Sunnyvale Station,01003,B9043,Customer,94149
T100764,2067,09/13/2014 20:56,Sunnyvale Station,01014,09/13/2014 21:30,Santa Clara Transit,01004,B8539,Customer,94402
T100765,4442,02/02/2014 22:21,Downtown San Jose,01006,02/02/2014 23:35,Mountain View Caltrain,01003,B8580,Subscriber,94979
T100766,7426,04/21/2014 05:04,Menlo Park,01002,04/21/2014 07:08,Downtown San Jose,01012,B1640,Customer,94238
T100767,4121,07/20/2014 04:21,Cupertino Center,01014,07/20/2014 05:30,Redwood City,01011,B2492,Subscriber,94905
T100768,2368,09/15/2014 19:33,Menlo Park,01005,09/15/2014 20:13,Menlo Park,01013,B5717,Subscriber,94170
T100769,1646,09/03/2014 19:26,Menlo Park,01014,09/03/2014 19:53,Oakland Transit,01005,B8476,Customer,94974
T100770,889,08/29/2014 11:55,Cupertino Center,01001,08/29/2014 12:10,Campbell Ave,01014,B6681,Customer,94404
T100771,4814,05/11/2014 04:10,Santa Clara Transit,01004,05/11/2014 05:31,Mountain View Caltrain,01007,B5873,Subscriber,94204
T100772,6353,02/06/2014 06:25,Redwood City,01007,02/06/2014 08:11,Cupertino Center,01007,B7407,Customer,95110
T100773,10142,11/14/2014 20:15,Santa Clara Transit,01012,11/14/2014 23:04,Palo Alto Station,01006,B3869,Subscriber,94440
T100774,6910,10/19/2014 17:06,Santa Clara Transit,01010,10/19/2014 19:02,Santana Row,01014,B7800,Subscriber,94997
T100775,4127,04/02/2014 05:08,Sunnyvale Station,01007,04/02/2014 06:16,Campbell Ave,01014,B5081,Customer,94614
T100776,2676,09/19/2014 06:54,Mountain View Caltrain,01011,09/19/2014 07:39,Campbell Ave,01015,B3942,Subscriber,94019
T100777,5424,05/01/2014 13:19,San Jose Diridon,01006,05/01/2014 14:49,Sunnyvale Station,01002,B8079,Subscriber,94880
T100778,9524,03/29/2014 05:48,Downtown San Jose,01012,03/29/2014 08:26,Los Gatos Depot,01011,B8501,Subscriber,94228
T100779,5183,11/10/2014 05:42,Los Gatos Depot,01007,11/10/2014 07:09,Santa Clara Transit,01004,B7302,Subscriber,94906
T100780,3170,03/19/2014 08:01,Cupertino Center,01007,03/19/2014 08:54,Palo Alto Station,01014,B4005,Customer,94398
T100781,2670,02/27/2014 05:26,Oakland Transit,01007,02/27/2014 06:10,Menlo Park,01007,B2565,Subscriber,94934
T100782,8223,01/10/2014 11:39,Santana Row,01007,01/10/2014 13:56,Redwood City,01005,B7447,Customer,94001
T100783,8493,01/18/2014 22:44,Palo Alto Station,01009,01/19/2014 01:06,Sunnyvale Station,01014,B1715,Subscriber,94515
T100784,7708,04/06/2014 02:05,San Jose Diridon,01004,04/06/2014 04:14,Santana Row,01005,B4927,Customer,94833
T100785,8231,07/04/2014 12:35,Campbell Ave,01011,07/04/2014 14:52,Menlo Park,01011,B3587,Customer,94554
T100786,5115,08/26/2014 09:29,San Jose Diridon,01003,08/26/2014 10:54,Sunnyvale Station,01003,B5485,Customer,95008
T100787,8208,11/27/2014 00:07,Downtown San Jose,01008,11/27/2014 02:24,Sunnyvale Station,01005,B9810,Customer,94361
T100788,439,10/26/2014 10:50,Mountain View Caltrain,01003,10/26/2014 10:57,Menlo Park,01011,B5782,Subscriber,94673
T100789,1535,01/29/2014 06:48,Santa Clara Transit,01004,01/29/2014 07:14,Sunnyvale Station,01010,B2093,Subscriber,95038
T100790,6502,06/26/2014 20:47,Oakland Transit,01009,06/26/2014 22:35,Oakland Transit,01004,B4559,Customer,94989
T100791,8341,06/10/2014 22:52,Redwood City,01007,06/11/2014 01:11,Santa Clara Transit,01007,B9085,Customer,95053
T100792,7551,12/11/2014 03:23,Redwood City,01014,12/11/2014 05:29,Sunnyvale Station,01004,B7738,Subscriber,94581
T100793,4004,09/02/2014 13:50,Los Gatos Depot,01015,09/02/2014 14:57,Sunnyvale Station,01002,B2986,Subscriber,94613
T100794,3584,08/12/2014 13:38,Santana Row,01006,08/12/2014 14:38,Sunnyvale Station,01003,B7041,Customer,94541
T100795,9617,03/17/2014 12:16,Sunnyvale Station,01014,03/17/2014 14:56,Oakland Transit,01004,B2253,Customer,95089
T100796,5841,10/06/2014 23:28,Mountain View Caltrain,01007,10/07/2014 01:05,Sunnyvale Station,01001,B2723,Customer,94509
T100797,857,09/28/2014 10:29,San Jose Diridon,01003,09/28/2014 10:43,Oakland Transit,01004,B9264,Subscriber,94698
T100798,888,05/30/2014 02:56,Sunnyvale Station,01005,05/30/2014 03:11,Los Gatos Depot,01013,B6341,Customer,94563
T100799,4669,07/11/2014 23:55,Palo Alto Station,01014,07/12/2014 01:13,Campbell Ave,01014,B7719,Customer,95149
T100800,8168,06/05/2014 05:02,Redwood City,01011,06/05/2014 07:18,Palo Alto Station,01005,B8388,Customer,95030
T100801,9849,04/05/2014 18:05,Santa Clara Transit,01003,04/05/2014 20:50,Fremont Hub,01008,B3700,Subscriber,94632
T100802,10779,02/27/2014 07:27,Mountain View Caltrain,01003,02/27/2014 10:27,Mountain View Caltrain,01008,B5141,Subscriber,94901
T100803,7770,09/12/2014 18:54,Santana Row,01001,09/12/2014 21:03,Mountain View Caltrain,01009,B4397,Customer,94228
T100804,4741,09/25/2014 01:06,Oakland Transit,01002,09/25/2014 02:25,Mountain View Caltrain,01007,B9291,Customer,94373
T100805,8853,01/03/2014 03:40,Mountain View Caltrain,01011,01/03/2014 06:08,Redwood City,01007,B1731,Subscriber,94998
T100806,193,12/13/2014 16:11,Santa Clara Transit,01001,12/13/2014 16:14,Redwood City,01011,B8572,Customer,94013
T100807,1821,10/19/2014 15:29,Fremont Hub,01003,10/19/2014 16:00,Santana Row,01015,B1437,Subscriber,94653
T100808,7120,12/01/2014 03:53,Downtown San Jose,01012,12/01/2014 05:51,Los Gatos Depot,01001,B2199,Customer,95043
T100809,2254,10/27/2014 01:21,Santana Row,01015,10/27/2014 01:58,San Jose Diridon,01004,B8567,Subscriber,94963
T100810,4393,12/10/2014 21:08,Santana Row,01008,12/10/2014 22:21,Fremont Hub,01003,B7244,Customer,95015
T100811,6052,02/11/2014 09:27,Redwood City,01011,02/11/2014 11:08,Oakland Transit,01005,B6630,Customer,94334
T100812,6666,10/30/2014 07:24,Santa Clara Transit,01007,10/30/2014 09:15,Cupertino Center,01003,B7542,Customer,94366
T100813,6055,06/15/2014 02:38,Mountain View Caltrain,01003,06/15/2014 04:19,San Jose Diridon,01001,B4185,Subscriber,94134
T100814,801,03/26/2014 23:44,Redwood City,01002,03/26/2014 23:58,Oakland Transit,01005,B7499,Subscriber,94884
T100815,6623,03/10/2014 07:22,Cupertino Center,01003,03/10/2014 09:13,Santana Row,01013,B1618,Subscriber,94623
T100816,898,11/09/2014 06:50,Downtown San Jose,01011,11/09/2014 07:05,Campbell Ave,01013,B1175,Subscriber,94193
T100817,9403,09/28/2014 06:22,Palo Alto Station,01013,09/28/2014 08:58,Los Gatos Depot,01005,B5105,Subscriber,94907
T100818,9264,07/21/2014 03:42,Campbell Ave,01007,07/21/2014 06:17,Campbell Ave,01011,B2878,Subscriber,94701
T100819,3249,06/30/2014 09:55,Downtown San Jose,01014,06/30/2014 10:49,Santana Row,01009,B3236,Subscriber,95103
T100820,5999,01/20/2014 12:04,Campbell Ave,01008,01/20/2014 13:44,Los Gatos Depot,01003,B6359,Subscriber,94374
T100821,9124,08/05/2014 11:23,Palo Alto Station,01015,08/05/2014 13:55,Oakland Transit,01011,B8606,Customer,94396
T100822,4788,04/07/2014 18:41,Santana Row,01013,04/07/2014 20:01,Santa Clara Transit,01014,B8942,Subscriber,94222
T100823,1264,12/23/2014 07:26,San Jose Diridon,01012,12/23/2014 07:47,Santana Row,01001,B8558,Subscriber,94474
T100824,6389,11/26/2014 11:04,Santa Clara Transit,01010,11/26/2014 12:50,Palo Alto Station,01012,B2117,Subscriber,94436
T100825,8321,02/17/2014 03:08,Santana Row,01015,02/17/2014 05:27,Fremont Hub,01008,B2352,Customer,94629
T100826,7438,06/27/2014 06:31,Santana Row,01007,06/27/2014 08:35,Cupertino Center,01013,B9985,Subscriber,95027
T100827,9068,02/21/2014 18:48,Santa Clara Transit,01010,02/21/2014 21:19,Santa Clara Transit,01001,B4969,Customer,94625
T100828,4642,11/08/2014 05:44,Sunnyvale Station,01003,11/08/2014 07:02,Downtown San Jose,01001,B8171,Customer,94655
T100829,10271,06/30/2014 10:47,Oakland Transit,01008,06/30/2014 13:38,Sunnyvale Station,01014,B3297,Customer,95086
T100830,10071,09/17/2014 06:16,Santa Clara Transit,01009,09/17/2014 09:04,Fremont Hub,01015,B8713,Subscriber,94966
T100831,2006,07/26/2014 06:30,Los Gatos Depot,01007,07/26/2014 07:03,Los Gatos Depot,01002,B5573,Subscriber,94210
T100832,2168,08/06/2014 01:33,San Jose Diridon,01009,08/06/2014 02:09,Palo Alto Station,01006,B3643,Customer,94614
T100833,1644,08/20/2014 06:01,Palo Alto Station,01014,08/20/2014 06:28,San Jose Diridon,01010,B3794,Customer,94430
T100834,6513,05/04/2014 05:25,Fremont Hub,01008,05/04/2014 07:14,Cupertino Center,01005,B1295,Subscriber,94316
T100835,6174,10/21/2014 07:26,Menlo Park,01007,10/21/2014 09:09,Fremont Hub,01014,B2646,Subscriber,94663
T100836,5615,12/13/2014 04:41,Redwood City,01006,12/13/2014 06:15,Downtown San Jose,01002,B3903,Subscriber,94320
T100837,9199,06/21/2014 21:04,Mountain View Caltrain,01004,06/21/2014 23:38,Santana Row,01015,B5819,Customer,94393
T100838,6050,08/26/2014 22:20,Mountain View Caltrain,01003,08/27/2014 00:00,Cupertino Center,01007,B3034,Customer,94811
T100839,2423,11/13/2014 12:24,Redwood City,01007,11/13/2014 13:05,San Jose Diridon,01015,B9759,Customer,94351
T100840,3321,10/07/2014 08:07,Campbell Ave,01010,10/07/2014 09:02,Cupertino Center,01006,B7403,Subscriber,94323
T100841,9930,12/13/2014 10:13,Fremont Hub,01001,12/13/2014 12:59,Campbell Ave,01011,B3759,Subscriber,94321
T100842,8401,07/16/2014 00:52,Cupertino Center,01010,07/16/2014 03:12,Downtown San Jose,01011,B2271,Subscriber,94666
T100843,6636,06/15/2014 17:30,Downtown San Jose,01008,06/15/2014 19:21,Oakland Transit,01015,B1183,Customer,95057
T100844,8253,11/19/2014 13:27,Fremont Hub,01014,11/19/2014 15:45,Redwood City,01002,B5476,Customer,94970
T100845,719,12/19/2014 04:29,Los Gatos Depot,01012,12/19/2014 04:41,Fremont Hub,01007,B3514,Subscriber,94853
T100846,802,08/01/2014 18:32,Sunnyvale Station,01004,08/01/2014 18:45,Palo Alto Station,01014,B8219,Subscriber,94551
T100847,697,06/23/2014 04:12,Cupertino Center,01012,06/23/2014 04:24,Santana Row,01012,B6866,Customer,94468
T100848,2305,12/15/2014 10:35,San Jose Diridon,01009,12/15/2014 11:13,Mountain View Caltrain,01014,B3915,Subscriber,94538
T100849,5516,03/03/2014 19:27,Oakland Transit,01005,03/03/2014 20:59,Menlo Park,01003,B4549,Subscriber,94966
T100850,7821,10/16/2014 19:22,Downtown San Jose,01007,10/16/2014 21:32,Cupertino Center,01004,B1564,Subscriber,94621
T100851,8568,12/01/2014 13:42,Oakland Transit,01015,12/01/2014 16:05,Santana Row,01002,B9721,Customer,94759
T100852,7547,07/04/2014 08:17,Cupertino Center,01009,07/04/2014 10:22,Campbell Ave,01010,B4541,Customer,94296
T100853,2500,06/24/2014 18:57,Downtown San Jose,01010,06/24/2014 19:38,Menlo Park,01012,B8242,Subscriber,94627
T100854,9992,04/11/2014 15:50,Cupertino Center,01006,04/11/2014 18:36,San Jose Diridon,01009,B1782,Subscriber,94683
T100855,8506,10/19/2014 23:04,Redwood City,01001,10/20/2014 01:25,San Jose Diridon,01015,B9566,Customer,94724
T100856,2350,04/07/2014 00:26,Oakland Transit,01001,04/07/2014 01:05,Redwood City,01002,B2684,Customer,94645
T100857,5433,11/23/2014 04:05,Santana Row,01010,11/23/2014 05:35,Sunnyvale Station,01009,B7399,Customer,94921
T100858,10104,09/05/2014 15:26,Los Gatos Depot,01008,09/05/2014 18:14,Downtown San Jose,01011,B6051,Subscriber,94630
T100859,5278,04/18/2014 16:43,Sunnyvale Station,01012,04/18/2014 18:11,Los Gatos Depot,01014,B8274,Subscriber,94871
T100860,2722,10/25/2014 09:54,Santana Row,01006,10/25/2014 10:39,Mountain View Caltrain,01010,B1858,Customer,94805
T100861,6498,10/30/2014 00:27,Santa Clara Transit,01002,10/30/2014 02:15,Campbell Ave,01013,B1076,Subscriber,94854
T100862,10160,07/22/2014 10:51,Mountain View Caltrain,01010,07/22/2014 13:41,Campbell Ave,01015,B1797,Subscriber,94011
T100863,4962,07/08/2014 04:46,Downtown San Jose,01008,07/08/2014 06:08,Los Gatos Depot,01009,B7183,Subscriber,94827
T100864,9787,09/01/2014 09:43,Oakland Transit,01012,09/01/2014 12:26,Oakland Transit,01005,B4305,Customer,94113
T100865,5571,04/03/2014 21:55,Menlo Park,01002,04/03/2014 23:28,Santa Clara Transit,01008,B5091,Customer,94837
T100866,8371,04/17/2014 15:26,San Jose Diridon,01003,04/17/2014 17:45,Palo Alto Station,01015,B7138,Subscriber,94724
